Run,Model,Noise Reduction,Feature Extraction,Hyper-tuning,MAE,MSE,RMSE,R2
6,xgb,db8_dwt,spectral_centroid,default,0.9808,1.0201,1.0100,0.0000
6,xgb,raw,spectral_centroid,default,0.8388,1.0625,1.0308,0.0000
6,xgb,spectral_sub_dynamic,spectral_centroid,default,0.6833,0.7095,0.8423,0.0000
6,xgb,steg,spectral_centroid,default,0.9005,0.8108,0.9005,0.0000
6,xgb,wiener,spectral_centroid,default,2.3000,5.2900,2.3000,0.0000
6,xgb,bandpass,spectral_centroid,grid,1.1467,1.3167,1.1475,0.0000
6,xgb,db1_dwt,spectral_centroid,grid,1.1974,1.4433,1.2014,0.0000
6,xgb,db8_dwt,spectral_centroid,grid,1.2452,1.5594,1.2487,0.0000
6,xgb,raw,spectral_centroid,grid,1.1689,1.3947,1.1810,0.0000
6,xgb,spectral_sub_dynamic,spectral_centroid,grid,1.1576,1.3461,1.1602,0.0000
6,xgb,steg,spectral_centroid,grid,1.3346,1.8352,1.3547,0.0000
6,xgb,wiener,spectral_centroid,grid,1.7735,3.1454,1.7735,0.0000
6,xgb,bandpass,spectral_centroid,random,1.3538,1.8443,1.3580,0.0000
6,xgb,db1_dwt,spectral_centroid,random,1.3575,1.8430,1.3576,0.0000
6,xgb,db8_dwt,spectral_centroid,random,1.3410,1.8568,1.3626,0.0000
6,xgb,raw,spectral_centroid,random,1.3089,1.7947,1.3397,0.0000
6,xgb,spectral_sub_dynamic,spectral_centroid,random,1.3533,1.8316,1.3533,0.0000
6,xgb,steg,spectral_centroid,random,1.5492,2.8241,1.6805,0.0000
6,xgb,wiener,spectral_centroid,random,1.9725,3.9888,1.9972,0.0000
6,xgb,bandpass,spectral_contrast,bayesian,1.1494,1.3661,1.1688,0.0000
6,xgb,db1_dwt,spectral_contrast,bayesian,1.3515,1.8266,1.3515,0.0000
6,xgb,db8_dwt,spectral_contrast,bayesian,1.3595,1.8494,1.3599,0.0000
6,xgb,raw,spectral_contrast,bayesian,1.2254,1.5076,1.2278,0.0000
6,xgb,spectral_sub_dynamic,spectral_contrast,bayesian,1.2414,1.5411,1.2414,0.0000
6,xgb,steg,spectral_contrast,bayesian,1.3410,1.7982,1.3410,0.0000
6,xgb,wiener,spectral_contrast,bayesian,1.4899,2.2347,1.4949,0.0000
6,xgb,bandpass,spectral_contrast,default,0.8720,1.2431,1.1150,0.0000
6,xgb,db1_dwt,spectral_contrast,default,0.7668,0.8808,0.9385,0.0000
6,xgb,db8_dwt,spectral_contrast,default,1.5618,4.0023,2.0006,0.0000
6,xgb,raw,spectral_contrast,default,0.8710,1.2417,1.1143,0.0000
6,xgb,spectral_sub_dynamic,spectral_contrast,default,0.3033,0.2701,0.5197,0.0000
6,xgb,steg,spectral_contrast,default,0.9848,0.9835,0.9917,0.0000
6,xgb,wiener,spectral_contrast,default,2.6220,7.3440,2.7100,0.0000
6,xgb,bandpass,spectral_contrast,grid,1.0237,1.0845,1.0414,0.0000
6,xgb,db1_dwt,spectral_contrast,grid,1.0377,1.0777,1.0381,0.0000
6,xgb,db8_dwt,spectral_contrast,grid,1.3767,2.0774,1.4413,0.0000
6,xgb,raw,spectral_contrast,grid,1.1382,1.3167,1.1475,0.0000
6,xgb,spectral_sub_dynamic,spectral_contrast,grid,1.0432,1.1052,1.0513,0.0000
6,xgb,steg,spectral_contrast,grid,1.2414,1.5415,1.2416,0.0000
6,xgb,wiener,spectral_contrast,grid,1.7723,3.2580,1.8050,0.0000
6,xgb,bandpass,spectral_contrast,random,1.0986,1.2382,1.1127,0.0000
6,xgb,db1_dwt,spectral_contrast,random,1.3535,1.8321,1.3535,0.0000
6,xgb,db8_dwt,spectral_contrast,random,1.3672,1.8693,1.3672,0.0000
6,xgb,raw,spectral_contrast,random,1.0759,1.2769,1.1300,0.0000
6,xgb,spectral_sub_dynamic,spectral_contrast,random,1.0391,1.0804,1.0394,0.0000
6,xgb,steg,spectral_contrast,random,1.3403,1.7965,1.3403,0.0000
6,xgb,wiener,spectral_contrast,random,1.3670,1.8686,1.3670,0.0000
6,xgb,bandpass,spectral_flux,bayesian,1.3522,1.8288,1.3523,0.0000
6,xgb,db1_dwt,spectral_flux,bayesian,1.3589,1.8472,1.3591,0.0000
6,xgb,db8_dwt,spectral_flux,bayesian,1.2349,3.1954,1.7876,0.0000
6,xgb,raw,spectral_flux,bayesian,0.9574,0.9170,0.9576,0.0000
6,xgb,spectral_sub_dynamic,spectral_flux,bayesian,1.9024,4.4895,2.1188,0.0000
6,xgb,steg,spectral_flux,bayesian,1.7304,3.3283,1.8244,0.0000
6,xgb,wiener,spectral_flux,bayesian,1.3428,1.8033,1.3429,0.0000
6,xgb,bandpass,spectral_flux,default,1.5323,4.4036,2.0985,0.0000
6,xgb,db1_dwt,spectral_flux,default,1.2956,4.0272,2.0068,0.0000
6,xgb,db8_dwt,spectral_flux,default,1.1744,3.9678,1.9919,0.0000
6,xgb,raw,spectral_flux,default,0.6973,0.7314,0.8552,0.0000
6,xgb,spectral_sub_dynamic,spectral_flux,default,1.4511,4.2376,2.0585,0.0000
6,xgb,steg,spectral_flux,default,2.2995,7.9292,2.8159,0.0000
6,xgb,wiener,spectral_flux,default,0.6339,0.6027,0.7764,0.0000
6,xgb,bandpass,spectral_flux,grid,1.4198,2.1633,1.4708,0.0000
6,xgb,db1_dwt,spectral_flux,grid,1.2827,1.7663,1.3290,0.0000
6,xgb,db8_dwt,spectral_flux,grid,1.2720,1.8496,1.3600,0.0000
6,xgb,raw,spectral_flux,grid,1.1759,1.3865,1.1775,0.0000
6,xgb,spectral_sub_dynamic,spectral_flux,grid,1.4537,3.2389,1.7997,0.0000
6,xgb,steg,spectral_flux,grid,1.4952,2.3568,1.5352,0.0000
6,xgb,wiener,spectral_flux,grid,1.1471,1.3259,1.1515,0.0000
6,xgb,bandpass,spectral_flux,random,1.4644,2.5125,1.5851,0.0000
6,xgb,db1_dwt,spectral_flux,random,1.3593,1.8481,1.3594,0.0000
6,xgb,db8_dwt,spectral_flux,random,1.1738,2.9748,1.7248,0.0000
6,xgb,raw,spectral_flux,random,1.0102,1.0220,1.0109,0.0000
6,xgb,spectral_sub_dynamic,spectral_flux,random,1.6591,3.7533,1.9373,0.0000
6,xgb,steg,spectral_flux,random,1.8924,4.1356,2.0336,0.0000
6,xgb,wiener,spectral_flux,random,1.3440,1.8063,1.3440,0.0000
6,xgb,bandpass,spectral_rolloff,bayesian,1.3168,1.7510,1.3233,0.0000
6,xgb,db1_dwt,spectral_rolloff,bayesian,1.3547,1.8353,1.3547,0.0000
6,xgb,db8_dwt,spectral_rolloff,bayesian,1.3406,1.8038,1.3431,0.0000
6,xgb,raw,spectral_rolloff,bayesian,1.3440,1.8072,1.3443,0.0000
6,xgb,spectral_sub_dynamic,spectral_rolloff,bayesian,1.0972,1.2102,1.1001,0.0000
6,xgb,steg,spectral_rolloff,bayesian,1.2891,1.6623,1.2893,0.0000
6,xgb,wiener,spectral_rolloff,bayesian,1.4719,2.1669,1.4720,0.0000
6,xgb,bandpass,spectral_rolloff,default,1.5344,4.4050,2.0988,0.0000
6,xgb,db1_dwt,spectral_rolloff,default,1.2630,2.7081,1.6456,0.0000
6,xgb,db8_dwt,spectral_rolloff,default,2.2989,7.9269,2.8155,0.0000
6,xgb,raw,spectral_rolloff,default,1.4501,4.2346,2.0578,0.0000
6,xgb,spectral_sub_dynamic,spectral_rolloff,default,0.5338,0.5072,0.7122,0.0000
6,xgb,steg,spectral_rolloff,default,1.9150,4.8391,2.1998,0.0000
6,xgb,wiener,spectral_rolloff,default,1.0843,1.1846,1.0884,0.0000
6,xgb,bandpass,spectral_rolloff,grid,1.2963,1.8183,1.3484,0.0000
6,xgb,db1_dwt,spectral_rolloff,grid,1.3161,1.7505,1.3231,0.0000
6,xgb,db8_dwt,spectral_rolloff,grid,1.4194,2.0997,1.4490,0.0000
6,xgb,raw,spectral_rolloff,grid,1.2963,1.8183,1.3484,0.0000
6,xgb,spectral_sub_dynamic,spectral_rolloff,grid,1.1928,1.4411,1.2005,0.0000
6,xgb,steg,spectral_rolloff,grid,1.4092,2.0734,1.4399,0.0000
6,xgb,wiener,spectral_rolloff,grid,1.3207,1.7483,1.3222,0.0000
6,xgb,bandpass,spectral_rolloff,random,1.2624,1.7099,1.3076,0.0000
6,xgb,db1_dwt,spectral_rolloff,random,1.3556,1.8378,1.3556,0.0000
6,xgb,db8_dwt,spectral_rolloff,random,1.3687,1.8740,1.3689,0.0000
6,xgb,raw,spectral_rolloff,random,1.3489,1.8199,1.3490,0.0000
6,xgb,spectral_sub_dynamic,spectral_rolloff,random,1.3408,1.7977,1.3408,0.0000
6,xgb,steg,spectral_rolloff,random,1.3600,1.8499,1.3601,0.0000
6,xgb,wiener,spectral_rolloff,random,1.4597,2.1418,1.4635,0.0000
6,xgb,bandpass,zcr,bayesian,1.3433,1.8045,1.3433,0.0000
6,xgb,db1_dwt,zcr,bayesian,1.2682,1.6094,1.2686,0.0000
6,xgb,db8_dwt,zcr,bayesian,1.0582,1.1539,1.0742,0.0000
6,xgb,raw,zcr,bayesian,1.3858,2.0485,1.4313,0.0000
6,xgb,spectral_sub_dynamic,zcr,bayesian,1.3577,1.8433,1.3577,0.0000
6,xgb,steg,zcr,bayesian,1.3586,1.8458,1.3586,0.0000
6,xgb,wiener,zcr,bayesian,1.3762,1.8949,1.3766,0.0000
6,xgb,bandpass,zcr,default,1.1129,1.3127,1.1458,0.0000
6,xgb,db1_dwt,zcr,default,0.6002,0.5396,0.7346,0.0000
6,xgb,db8_dwt,zcr,default,0.7607,0.8671,0.9312,0.0000
6,xgb,raw,zcr,default,1.8271,4.6637,2.1596,0.0000
6,xgb,spectral_sub_dynamic,zcr,default,1.1377,1.2946,1.1378,0.0000
6,xgb,steg,zcr,default,0.7372,0.8157,0.9032,0.0000
6,xgb,wiener,zcr,default,1.8445,4.6968,2.1672,0.0000
6,xgb,bandpass,zcr,grid,1.0565,1.1437,1.0694,0.0000
6,xgb,db1_dwt,zcr,grid,1.1614,1.3668,1.1691,0.0000
6,xgb,db8_dwt,zcr,grid,1.0785,1.1956,1.0934,0.0000
6,xgb,raw,zcr,grid,1.5600,2.7686,1.6639,0.0000
6,xgb,spectral_sub_dynamic,zcr,grid,1.2815,1.6427,1.2817,0.0000
6,xgb,steg,zcr,grid,1.1492,1.3263,1.1517,0.0000
6,xgb,wiener,zcr,grid,1.4666,2.2205,1.4901,0.0000
6,xgb,bandpass,zcr,random,1.0841,1.1764,1.0846,0.0000
6,xgb,db1_dwt,zcr,random,1.3415,1.7996,1.3415,0.0000
6,xgb,db8_dwt,zcr,random,1.0264,1.1086,1.0529,0.0000
6,xgb,raw,zcr,random,1.4837,2.9453,1.7162,0.0000
6,xgb,spectral_sub_dynamic,zcr,random,1.3541,1.8336,1.3541,0.0000
6,xgb,steg,zcr,random,1.3537,1.8324,1.3537,0.0000
6,xgb,wiener,zcr,random,1.3759,1.8939,1.3762,0.0000
7,rf,bandpass,chroma,default,1.1104,1.8009,1.3420,0.1208
7,rf,db1_dwt,chroma,default,1.0111,1.5220,1.2337,0.2569
7,rf,db8_dwt,chroma,default,1.3446,2.2752,1.5084,-0.1107
7,rf,raw,chroma,default,1.0636,1.9885,1.4101,0.0292
7,rf,spectral_sub_dynamic,chroma,default,1.0039,1.9142,1.3836,0.0655
7,rf,steg,chroma,default,1.1421,2.0627,1.4362,-0.0070
7,rf,wiener,chroma,default,1.3561,2.5713,1.6035,-0.2553
7,rf,bandpass,chroma,grid,1.0228,1.5974,1.2639,0.2201
7,rf,db1_dwt,chroma,grid,1.1199,1.6424,1.2816,0.1982
7,rf,db8_dwt,chroma,grid,1.1512,2.0749,1.4404,-0.0129
7,rf,raw,chroma,grid,1.0493,1.8828,1.3722,0.0808
7,rf,spectral_sub_dynamic,chroma,grid,0.9789,1.8889,1.3744,0.0779
7,rf,steg,chroma,grid,1.0438,1.6968,1.3026,0.1717
7,rf,wiener,chroma,grid,1.3598,2.3711,1.5399,-0.1576
7,rf,bandpass,db1_wavelet,default,1.2314,1.9086,1.3815,0.0682
7,rf,db1_dwt,db1_wavelet,default,1.6725,4.1691,2.0418,-1.0353
7,rf,db8_dwt,db1_wavelet,default,1.3104,2.8921,1.7006,-0.4119
7,rf,raw,db1_wavelet,default,1.2336,1.9919,1.4114,0.0275
7,rf,spectral_sub_dynamic,db1_wavelet,default,1.2789,2.2405,1.4968,-0.0938
7,rf,steg,db1_wavelet,default,1.3221,2.4083,1.5519,-0.1757
7,rf,wiener,db1_wavelet,default,0.9825,1.6897,1.2999,0.1751
7,rf,bandpass,db1_wavelet,grid,1.1060,1.8522,1.3610,0.0957
7,rf,db1_dwt,db1_wavelet,grid,1.4841,3.2518,1.8033,-0.5875
7,rf,db8_dwt,db1_wavelet,grid,1.2382,2.2787,1.5096,-0.1125
7,rf,raw,db1_wavelet,grid,1.2382,2.1611,1.4701,-0.0550
7,rf,spectral_sub_dynamic,db1_wavelet,grid,1.1829,1.8536,1.3615,0.0951
7,rf,steg,db1_wavelet,grid,1.1727,1.8434,1.3577,0.1001
7,rf,wiener,db1_wavelet,grid,1.0424,1.5949,1.2629,0.2214
7,rf,bandpass,delta_mfcc,default,1.3589,2.5512,1.5972,-0.2455
7,rf,db1_dwt,delta_mfcc,default,1.1289,1.7631,1.3278,0.1392
7,rf,db8_dwt,delta_mfcc,default,0.9125,1.3649,1.1683,0.3337
7,rf,raw,delta_mfcc,default,1.0650,1.4536,1.2057,0.2903
7,rf,spectral_sub_dynamic,delta_mfcc,default,1.0243,1.3832,1.1761,0.3248
7,rf,steg,delta_mfcc,default,0.9396,1.4001,1.1833,0.3165
7,rf,wiener,delta_mfcc,default,1.1082,1.8191,1.3488,0.1119
7,rf,bandpass,delta_mfcc,grid,1.2024,2.0468,1.4307,0.0008
7,rf,db1_dwt,delta_mfcc,grid,1.2758,2.1425,1.4637,-0.0460
7,rf,db8_dwt,delta_mfcc,grid,1.0790,1.8314,1.3533,0.1059
7,rf,raw,delta_mfcc,grid,1.2046,1.7457,1.3213,0.1477
7,rf,spectral_sub_dynamic,delta_mfcc,grid,1.0189,1.4493,1.2039,0.2925
7,rf,steg,delta_mfcc,grid,0.9713,1.3904,1.1791,0.3212
7,rf,wiener,delta_mfcc,grid,1.0403,1.5719,1.2538,0.2326
7,rf,bandpass,log_mel_spec,default,1.4421,3.5633,1.8877,-0.7396
7,rf,db1_dwt,log_mel_spec,default,1.7036,3.6411,1.9082,-0.7775
7,rf,db8_dwt,log_mel_spec,default,1.2032,2.3419,1.5303,-0.1433
7,rf,raw,log_mel_spec,default,1.3789,2.7839,1.6685,-0.3591
7,rf,spectral_sub_dynamic,log_mel_spec,default,0.8629,1.0021,1.0011,0.5108
7,rf,steg,log_mel_spec,default,0.9496,1.3332,1.1546,0.3491
7,rf,wiener,log_mel_spec,default,1.4746,3.0022,1.7327,-0.4657
7,rf,bandpass,log_mel_spec,grid,1.2795,2.5711,1.6035,-0.2552
7,rf,db1_dwt,log_mel_spec,grid,1.7281,4.0097,2.0024,-0.9575
7,rf,db8_dwt,log_mel_spec,grid,1.3944,2.7948,1.6718,-0.3644
7,rf,raw,log_mel_spec,grid,1.2506,2.2413,1.4971,-0.0942
7,rf,spectral_sub_dynamic,log_mel_spec,grid,0.9179,1.1679,1.0807,0.4298
7,rf,steg,log_mel_spec,grid,0.9504,1.2507,1.1183,0.3894
7,rf,wiener,log_mel_spec,grid,1.3433,2.5313,1.5910,-0.2358
7,rf,bandpass,mfcc,default,1.0496,1.5445,1.2428,0.2460
7,rf,db1_dwt,mfcc,default,1.3518,2.7994,1.6731,-0.3667
7,rf,db8_dwt,mfcc,default,1.0800,1.9504,1.3966,0.0478
7,rf,raw,mfcc,default,1.3064,2.3527,1.5339,-0.1486
7,rf,spectral_sub_dynamic,mfcc,default,1.0293,1.4715,1.2131,0.2816
7,rf,steg,mfcc,default,1.0646,1.4231,1.1929,0.3053
7,rf,wiener,mfcc,default,1.1771,1.9951,1.4125,0.0260
7,rf,bandpass,mfcc,grid,1.1243,1.8687,1.3670,0.0877
7,rf,db1_dwt,mfcc,grid,1.1856,2.0997,1.4490,-0.0251
7,rf,db8_dwt,mfcc,grid,1.0699,1.8873,1.3738,0.0787
7,rf,raw,mfcc,grid,1.1778,1.9881,1.4100,0.0294
7,rf,spectral_sub_dynamic,mfcc,grid,0.9357,1.3001,1.1402,0.3653
7,rf,steg,mfcc,grid,0.9134,1.2997,1.1400,0.3655
7,rf,wiener,mfcc,grid,1.2268,2.1212,1.4564,-0.0356
7,rf,bandpass,percussive_mfcc,default,1.8229,4.8042,2.1919,-1.3454
7,rf,db1_dwt,percussive_mfcc,default,1.2246,2.7000,1.6432,-0.3181
7,rf,db8_dwt,percussive_mfcc,default,1.1071,1.9547,1.3981,0.0457
7,rf,raw,percussive_mfcc,default,1.7082,3.8378,1.9590,-0.8736
7,rf,spectral_sub_dynamic,percussive_mfcc,default,0.9339,1.2784,1.1307,0.3759
7,rf,steg,percussive_mfcc,default,1.2157,2.0518,1.4324,-0.0017
7,rf,wiener,percussive_mfcc,default,0.9986,1.5659,1.2514,0.2355
7,rf,bandpass,percussive_mfcc,grid,1.5131,3.3121,1.8199,-0.6169
7,rf,db1_dwt,percussive_mfcc,grid,1.1745,2.1118,1.4532,-0.0309
7,rf,db8_dwt,percussive_mfcc,grid,1.0656,1.9263,1.3879,0.0596
7,rf,raw,percussive_mfcc,grid,1.3316,2.6460,1.6266,-0.2917
7,rf,spectral_sub_dynamic,percussive_mfcc,grid,1.2124,1.8360,1.3550,0.1037
7,rf,steg,percussive_mfcc,grid,1.2532,1.9390,1.3925,0.0534
7,rf,wiener,percussive_mfcc,grid,1.1032,1.7814,1.3347,0.1303
7,rf,bandpass,rms,default,1.9093,5.1309,2.2652,-1.5049
7,rf,db1_dwt,rms,default,1.6032,4.9465,2.2241,-1.4149
7,rf,db8_dwt,rms,default,1.4856,3.9886,1.9971,-0.9472
7,rf,raw,rms,default,1.3925,2.6935,1.6412,-0.3150
7,rf,spectral_sub_dynamic,rms,default,1.8579,6.0975,2.4693,-1.9768
7,rf,steg,rms,default,1.8386,6.0191,2.4534,-1.9385
7,rf,wiener,rms,default,1.5333,3.3090,1.8191,-0.6154
7,rf,bandpass,rms,grid,1.6185,3.3206,1.8222,-0.6211
7,rf,db1_dwt,rms,grid,1.2532,3.1148,1.7649,-0.5206
7,rf,db8_dwt,rms,grid,1.3961,3.3433,1.8285,-0.6322
7,rf,raw,rms,grid,1.3641,2.4569,1.5675,-0.1994
7,rf,spectral_sub_dynamic,rms,grid,1.5287,3.7048,1.9248,-0.8087
7,rf,steg,rms,grid,1.5378,3.7459,1.9354,-0.8287
7,rf,wiener,rms,grid,1.4829,2.7575,1.6606,-0.3462
7,rf,bandpass,spectral_centroid,default,1.1475,2.1095,1.4524,-0.0299
7,rf,db1_dwt,spectral_centroid,default,1.6021,3.5847,1.8933,-0.7500
7,rf,db8_dwt,spectral_centroid,default,1.3039,2.0718,1.4394,-0.0115
7,rf,raw,spectral_centroid,default,1.3814,2.9921,1.7298,-0.4607
7,rf,spectral_sub_dynamic,spectral_centroid,default,1.4399,3.3735,1.8367,-0.6469
7,rf,steg,spectral_centroid,default,1.1974,1.7487,1.3224,0.1463
7,rf,wiener,spectral_centroid,default,1.3536,2.7450,1.6568,-0.3401
7,rf,bandpass,spectral_centroid,grid,1.1391,1.9786,1.4066,0.0341
7,rf,db1_dwt,spectral_centroid,grid,1.4536,3.1830,1.7841,-0.5539
7,rf,db8_dwt,spectral_centroid,grid,1.2338,1.9972,1.4132,0.0250
7,rf,raw,spectral_centroid,grid,1.2720,2.5234,1.5885,-0.2319
7,rf,spectral_sub_dynamic,spectral_centroid,grid,1.5035,3.3531,1.8312,-0.6370
7,rf,steg,spectral_centroid,grid,1.1762,1.6682,1.2916,0.1856
7,rf,wiener,spectral_centroid,grid,1.3614,2.6831,1.6380,-0.3099
7,rf,bandpass,spectral_contrast,default,1.6339,3.5548,1.8854,-0.7354
7,rf,db1_dwt,spectral_contrast,default,1.4161,2.6496,1.6278,-0.2935
7,rf,db8_dwt,spectral_contrast,default,1.4161,2.8927,1.7008,-0.4122
7,rf,raw,spectral_contrast,default,1.2607,2.4717,1.5722,-0.2067
7,rf,spectral_sub_dynamic,spectral_contrast,default,1.2432,2.1119,1.4532,-0.0310
7,rf,steg,spectral_contrast,default,1.0014,1.4804,1.2167,0.2773
7,rf,wiener,spectral_contrast,default,1.2475,2.1236,1.4573,-0.0367
7,rf,bandpass,spectral_contrast,grid,1.4234,2.9306,1.7119,-0.4307
7,rf,db1_dwt,spectral_contrast,grid,1.3426,2.6336,1.6228,-0.2857
7,rf,db8_dwt,spectral_contrast,grid,1.4272,2.8608,1.6914,-0.3966
7,rf,raw,spectral_contrast,grid,1.3063,2.7293,1.6521,-0.3324
7,rf,spectral_sub_dynamic,spectral_contrast,grid,1.2038,2.0216,1.4218,0.0131
7,rf,steg,spectral_contrast,grid,1.0941,1.6572,1.2873,0.1910
7,rf,wiener,spectral_contrast,grid,1.0279,1.6313,1.2772,0.2036
7,rf,bandpass,spectral_flux,default,1.4343,2.6889,1.6398,-0.3127
7,rf,db1_dwt,spectral_flux,default,1.5332,3.2815,1.8115,-0.6020
7,rf,db8_dwt,spectral_flux,default,1.1971,2.2561,1.5020,-0.1014
7,rf,raw,spectral_flux,default,1.5404,3.5686,1.8891,-0.7421
7,rf,spectral_sub_dynamic,spectral_flux,default,1.0625,1.7546,1.3246,0.1434
7,rf,steg,spectral_flux,default,0.9089,1.2575,1.1214,0.3861
7,rf,wiener,spectral_flux,default,1.7484,4.2528,2.0622,-1.0762
7,rf,bandpass,spectral_flux,grid,1.2645,2.2619,1.5040,-0.1043
7,rf,db1_dwt,spectral_flux,grid,1.3672,2.3593,1.5360,-0.1518
7,rf,db8_dwt,spectral_flux,grid,1.1602,2.0450,1.4300,0.0017
7,rf,raw,spectral_flux,grid,1.3471,2.4430,1.5630,-0.1927
7,rf,spectral_sub_dynamic,spectral_flux,grid,0.9554,1.4641,1.2100,0.2852
7,rf,steg,spectral_flux,grid,0.8985,1.1933,1.0924,0.4175
7,rf,wiener,spectral_flux,grid,1.5971,3.5788,1.8918,-0.7471
7,rf,bandpass,spectral_rolloff,default,1.6520,3.6660,1.9147,-0.7897
7,rf,db1_dwt,spectral_rolloff,default,1.8232,4.2730,2.0671,-1.0861
7,rf,db8_dwt,spectral_rolloff,default,1.5145,3.2150,1.7930,-0.5696
7,rf,raw,spectral_rolloff,default,1.3422,2.6634,1.6320,-0.3003
7,rf,spectral_sub_dynamic,spectral_rolloff,default,1.2995,2.2633,1.5044,-0.1049
7,rf,steg,spectral_rolloff,default,1.1270,1.7736,1.3318,0.1341
7,rf,wiener,spectral_rolloff,default,1.2775,2.6954,1.6418,-0.3159
7,rf,bandpass,spectral_rolloff,grid,1.5160,3.0973,1.7599,-0.5121
7,rf,db1_dwt,spectral_rolloff,grid,1.5025,3.0520,1.7470,-0.4900
7,rf,db8_dwt,spectral_rolloff,grid,1.4162,2.9061,1.7047,-0.4187
7,rf,raw,spectral_rolloff,grid,1.4001,2.8028,1.6742,-0.3683
7,rf,spectral_sub_dynamic,spectral_rolloff,grid,1.3283,2.2921,1.5140,-0.1190
7,rf,steg,spectral_rolloff,grid,1.1474,1.8750,1.3693,0.0847
7,rf,wiener,spectral_rolloff,grid,1.1529,2.1530,1.4673,-0.0511
7,rf,bandpass,zcr,default,1.1105,1.9679,1.4028,0.0393
7,rf,db1_dwt,zcr,default,1.6504,3.7665,1.9408,-0.8388
7,rf,db8_dwt,zcr,default,1.5602,3.9189,1.9796,-0.9132
7,rf,raw,zcr,default,1.1458,2.0399,1.4283,0.0041
7,rf,spectral_sub_dynamic,zcr,default,1.3995,3.0731,1.7530,-0.5003
7,rf,steg,zcr,default,1.3376,2.5389,1.5934,-0.2395
7,rf,wiener,zcr,default,1.1988,2.4435,1.5632,-0.1929
7,rf,bandpass,zcr,grid,1.1848,2.3935,1.5471,-0.1685
7,rf,db1_dwt,zcr,grid,1.4986,3.2844,1.8123,-0.6034
7,rf,db8_dwt,zcr,grid,1.3985,3.3762,1.8374,-0.6482
7,rf,raw,zcr,grid,1.2338,2.0617,1.4359,-0.0065
7,rf,spectral_sub_dynamic,zcr,grid,1.2724,2.4012,1.5496,-0.1723
7,rf,steg,zcr,grid,1.1801,2.1743,1.4746,-0.0615
7,rf,wiener,zcr,grid,1.1717,2.2897,1.5132,-0.1178
7,et,bandpass,chroma,default,1.1395,2.0297,1.4247,0.0091
7,et,db1_dwt,chroma,default,1.1826,1.8697,1.3674,0.0872
7,et,db8_dwt,chroma,default,1.1819,2.1289,1.4591,-0.0393
7,et,raw,chroma,default,1.0168,2.0374,1.4274,0.0053
7,et,spectral_sub_dynamic,chroma,default,0.9537,1.6911,1.3004,0.1744
7,et,steg,chroma,default,0.9495,1.4626,1.2094,0.2860
7,et,wiener,chroma,default,1.2655,2.0359,1.4268,0.0061
7,et,bandpass,chroma,grid,1.1570,2.0278,1.4240,0.0100
7,et,db1_dwt,chroma,grid,1.1827,1.8473,1.3592,0.0982
7,et,db8_dwt,chroma,grid,1.1486,2.0778,1.4415,-0.0144
7,et,raw,chroma,grid,1.0181,2.0402,1.4283,0.0040
7,et,spectral_sub_dynamic,chroma,grid,0.9224,1.7075,1.3067,0.1664
7,et,steg,chroma,grid,0.9662,1.5149,1.2308,0.2604
7,et,wiener,chroma,grid,1.2610,1.9969,1.4131,0.0251
7,et,bandpass,db1_wavelet,default,1.2131,2.2093,1.4864,-0.0786
7,et,db1_dwt,db1_wavelet,default,1.6230,3.7088,1.9258,-0.8106
7,et,db8_dwt,db1_wavelet,default,1.2794,2.3133,1.5209,-0.1293
7,et,raw,db1_wavelet,default,1.3513,2.2506,1.5002,-0.0987
7,et,spectral_sub_dynamic,db1_wavelet,default,0.9672,1.6079,1.2680,0.2150
7,et,steg,db1_wavelet,default,0.9923,1.5433,1.2423,0.2466
7,et,wiener,db1_wavelet,default,1.0267,1.5050,1.2268,0.2653
7,et,bandpass,db1_wavelet,grid,1.1668,2.0425,1.4292,0.0029
7,et,db1_dwt,db1_wavelet,grid,1.6567,3.7893,1.9466,-0.8499
7,et,db8_dwt,db1_wavelet,grid,1.2735,2.1994,1.4830,-0.0737
7,et,raw,db1_wavelet,grid,1.3201,2.2534,1.5011,-0.1001
7,et,spectral_sub_dynamic,db1_wavelet,grid,0.9672,1.6079,1.2680,0.2150
7,et,steg,db1_wavelet,grid,0.9923,1.5433,1.2423,0.2466
7,et,wiener,db1_wavelet,grid,1.0333,1.5207,1.2332,0.2576
7,et,bandpass,delta_mfcc,default,1.1558,1.8152,1.3473,0.1138
7,et,db1_dwt,delta_mfcc,default,1.2379,1.8167,1.3479,0.1131
7,et,db8_dwt,delta_mfcc,default,1.0625,1.8104,1.3455,0.1162
7,et,raw,delta_mfcc,default,1.1460,1.7092,1.3074,0.1656
7,et,spectral_sub_dynamic,delta_mfcc,default,0.9740,1.4699,1.2124,0.2824
7,et,steg,delta_mfcc,default,0.9442,1.3966,1.1818,0.3182
7,et,wiener,delta_mfcc,default,1.1340,1.7772,1.3331,0.1324
7,et,bandpass,delta_mfcc,grid,1.1577,1.8413,1.3570,0.1011
7,et,db1_dwt,delta_mfcc,grid,1.2020,1.7764,1.3328,0.1328
7,et,db8_dwt,delta_mfcc,grid,1.0683,1.9633,1.4012,0.0415
7,et,raw,delta_mfcc,grid,1.1531,1.7128,1.3087,0.1638
7,et,spectral_sub_dynamic,delta_mfcc,grid,0.9543,1.4051,1.1854,0.3140
7,et,steg,delta_mfcc,grid,0.9442,1.3966,1.1818,0.3182
